person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
24.49689167203082,1,0,35090.86440904412,0,12832.297224010274,0,8.530562437721374,0.3632918889604109,688,0,1
22.73571653854011,0,1,74388.21385767737,1,16229.911418293785,2,16.131802597081403,0.21367858269270054,615,0,1
27.0,1,1,65864.30344485119,0,9830.152681443977,2,14.34494283964558,0.15,668,0,1
28.956196238631428,0,2,74774.64041043633,0,6017.52150454743,2,16.928974194543084,0.08021901880684287,614,0,1
22.177049679977785,0,2,44394.68573605821,0,4822.950320022216,2,14.786749771392392,0.10645900640044433,627,0,1
25.820801805327235,0,0,60673.47818398685,0,25000.0,3,10.409982291200297,0.41,607,0,1
28.0,1,0,57119.118800287404,0,5731.689548572521,2,10.076664613366557,0.1,706,0,1
23.559055770823637,1,2,116616.92319317961,0,20279.52788541182,3,15.121102982282455,0.17,649,0,1
27.32613173472013,1,2,144769.9825147984,2,10652.263469440255,4,11.55985581420119,0.07489197602080191,592,0,1
24.035837683535455,0,1,51739.32511173904,0,19156.357973093523,1,11.917698670492081,0.37071675367070905,650,0,1
24.07299686766563,0,1,56257.157257244085,1,6370.801252933748,2,13.149917298339084,0.11463501566167185,604,0,1
32.3903502359812,0,2,68980.44287101353,0,6604.63607096871,3,11.22745618395328,0.09521929952803761,562,0,1
23.90560917112788,0,2,118413.22934429387,0,14000.0,1,14.128796747867755,0.12,617,0,1
22.792209399710455,0,0,52661.74010702751,0,14439.610469985522,3,9.016820488584504,0.2739610469985523,598,0,1
23.0,0,0,33535.2735981791,0,12098.557040844407,1,12.732510162827257,0.36182684490132877,669,0,1
34.231851422833536,0,2,31138.050648030265,0,7064.012381430538,0,15.540453008481427,0.23128024762861077,677,0,1
37.95084412647549,0,1,56150.40310725006,0,14425.017555669116,0,10.5715448988822,0.26,670,0,1
25.318534832704007,0,3,30824.620377952066,0,1772.5860669183976,5,13.80273752972694,0.059086202230613255,575,0,1
27.50881337637602,0,0,76621.00944981373,0,20000.0,3,14.181439670888077,0.26,563,0,1
28.242901235492983,0,2,37204.39958846873,0,6543.927469112676,1,14.384888889554947,0.17585699588169007,565,0,1
39.961694275858754,0,1,84578.69863047541,0,16000.0,2,16.23038408233763,0.19,657,0,1
29.86749714502634,0,0,80071.62173423174,0,19044.167618324554,3,12.013624000759219,0.23566251427486828,592,0,1
23.0,0,1,85118.28619895907,2,13958.434923116149,2,16.88198022860057,0.16417716382131187,656,0,1
28.378978312653913,0,2,65905.34821674915,0,9875.795662530783,0,11.852834988089601,0.15,600,0,1
23.194046552765087,0,1,41941.13675015094,2,1097.0232763825434,5,10.305721800199148,0.0229106982914763,592,0,1
23.836294181861582,0,1,41858.56369740907,0,11993.124355638187,5,10.776217781909319,0.28836294181861577,572,0,1
25.65472690605534,0,0,130724.99824001458,0,34395.77208559685,1,17.752971141672106,0.26482090359083016,705,0,1
24.738218905540343,1,2,85404.16063692994,0,10000.0,1,16.866859004950072,0.12,630,0,1
47.9947798515972,0,3,186220.25912671807,0,25000.0,1,15.918770271274498,0.1372679816832702,668,0,1
29.642061875740062,1,2,42942.63306952776,0,20115.360025856375,5,13.156774435076967,0.4662386254161733,661,0,1
22.0,0,1,42745.38537544125,0,5000.0,3,15.609142602947081,0.1169575833799218,637,0,1
32.71235694567271,0,3,125137.89218494555,2,24736.67699539007,4,13.137238012918557,0.19678089236418178,598,0,1
30.697108051484314,0,2,35938.36324103579,0,3000.0,1,8.824611107154242,0.08,659,0,1
24.45001101788578,0,2,23166.109232988285,1,3000.0,2,11.053977082797571,0.13,656,0,1
25.344997039759015,0,2,28324.51012433012,0,6868.999407951803,2,7.561090230898797,0.24475997631807211,667,0,1
32.10119342323158,1,1,67327.18324995348,2,9743.533366340194,4,11.561885460925788,0.14236706447441053,583,0,1
22.868575632037455,0,1,65813.58810484385,0,10000.0,1,17.329390638411162,0.15,622,0,1
24.04032276423579,0,2,62278.84282317434,0,4995.967723576421,4,14.805524491883157,0.08,579,0,1
29.48701252147719,0,2,48691.13953474005,0,14220.184972991745,2,12.12386404370746,0.29243506260738594,604,0,1
32.63996823821625,0,2,31211.792628287607,0,7954.99602977703,1,11.33222842679646,0.25819984119108125,658,0,1
25.347501896863903,0,2,130064.58216111586,1,24557.91698281065,4,16.872519236806212,0.19,649,0,1
23.889960121615317,0,3,48898.021604609945,0,15000.0,2,8.301452734213331,0.31,655,0,1
26.46754026226687,0,3,50272.11553462783,0,13402.951085085208,3,14.330119035449052,0.26597379213199396,641,0,1
24.0,0,1,53314.06202834523,0,2000.0,0,8.704845820917951,0.04,634,0,1
28.345643523961364,0,1,44194.73109217894,0,12000.0,2,9.649376370927499,0.27,661,0,1
23.0,0,1,60901.97451689929,0,25000.0,3,8.70740843083501,0.41,666,0,1
33.79112346065376,0,1,83538.03733119219,0,12820.887653934624,2,15.731331480901936,0.1510443826967312,703,0,1
30.8516342930234,1,1,45541.669069227806,0,19736.373851311626,4,11.212405492000126,0.434258171465117,606,0,1
25.579530975589332,1,2,53858.89892902609,0,7478.976548779467,3,15.893334825585145,0.14,626,0,1
22.946574191527606,0,0,18826.970428823108,0,2952.6712904236197,1,11.187875158562267,0.157633564521181,575,0,1
38.25599585161182,1,1,55386.30344411598,0,4051.199170322365,1,11.433168920942176,0.0710239834064473,637,0,1
30.57457824653057,1,1,35708.604478315116,0,6000.0,2,12.804787069257342,0.17,633,0,1
24.240676431421598,0,2,53248.940964045025,0,17879.6617842892,4,15.643226631171448,0.33518647137156804,683,0,1
26.641937200820458,0,2,85776.33656202984,2,14946.290580123068,2,16.454298030829754,0.17,659,0,1
25.029343096677884,0,1,62381.14354504927,0,11058.384803141462,2,13.084263106229916,0.17477992677491586,606,0,1
25.802076995468045,0,1,127763.40008426394,2,24098.96150226598,2,14.548643868595095,0.19,621,0,1
25.631115887129916,0,2,70283.85386800814,2,15368.884112870086,2,11.404706000770993,0.21614806854783478,654,0,1
22.953186042765772,0,1,18543.435605726223,0,6238.2965106914435,2,14.837439035155738,0.3390637208553155,621,0,1
24.785206123484212,0,2,52609.0448056301,0,14582.219081477368,2,10.036066902706656,0.27607396938257894,635,0,1
29.2166000323954,0,1,54090.7327170585,0,5000.0,1,18.26872522014994,0.09,613,0,1
27.82773518564421,0,1,53913.86077353885,0,18827.73518564421,1,16.189510779457816,0.3465547037128842,644,0,1
27.569984798909733,1,2,29818.862563917224,1,5802.998142088967,2,14.858603682041863,0.19649991554949853,653,0,1
22.0,0,2,29692.095163537095,0,12000.0,0,13.837918102710647,0.4063097600880258,631,0,1
22.69327938873977,1,1,48199.98485050406,0,3392.0161833780685,3,16.49167768021473,0.06653360305630114,680,0,1
30.673438726284363,1,2,30300.80771389097,0,12001.346877452568,1,10.960406323577061,0.39673438726284366,614,0,1
30.107463932853122,0,4,49085.81047455634,0,15000.0,1,8.448194646762294,0.31,646,0,1
24.738571038634895,1,2,47565.3013962067,0,14863.011224244685,1,14.06161237892463,0.3147714207726979,610,0,1
38.806039506114296,0,3,377615.72646937676,2,14961.20790122286,4,15.609656217271775,0.0396120790122286,570,0,1
22.233093375430396,1,1,13826.329566859999,0,3530.0719873708813,2,11.725352842193196,0.2565035993685441,604,0,1
22.452161418009695,0,1,41688.730954397746,0,15072.608070900485,2,12.148552748238929,0.36,585,0,1
34.308967533103655,0,2,146997.26109883748,2,25000.0,3,15.985865260747454,0.17230344155632116,649,0,1
39.58552327259243,1,1,121049.46150622524,1,25000.0,2,15.190594752844586,0.21,538,0,1
22.0,0,2,37323.6572545159,0,13241.784318551216,4,16.29188163213399,0.3596713727420486,671,0,1
22.271814764585397,0,2,35916.18455570624,0,8991.43783491556,2,11.118239422594648,0.25,684,0,1
23.2791091561956,0,1,69230.71847666007,0,16000.0,1,15.186567445239755,0.23,581,0,1
32.94808516827209,0,3,24119.649511911444,0,7625.508790540691,4,11.337865222955562,0.31683971610575973,650,0,1
23.301244350613715,0,2,114838.41082153935,0,34603.361605025275,3,8.52960069278266,0.2969875564938629,583,0,1
23.258187090733486,0,2,40890.65116744594,0,2794.8073096351345,2,15.718111094478724,0.07,570,0,1
27.888731872748163,0,1,43340.92740819317,0,13215.228710233801,1,10.53567199924874,0.30916548904561125,620,0,1
24.79721453100572,0,1,83130.21928597534,0,3620.278546899428,3,15.28,0.0440092848966476,663,0,1
25.45028239254791,0,2,47848.409036561534,0,3106.1600775072156,1,12.202061157520347,0.06758286267908682,631,0,1
23.672344970078356,1,2,20669.767358790792,0,4101.005059703869,2,10.39,0.1967234497007836,613,0,1
48.242953380744595,0,2,28863.243893617142,0,7659.917961645983,2,12.440117788062183,0.2631983592329197,593,0,1
22.979482982989754,0,2,23710.507591591755,0,3461.1954621306013,0,12.707224698013578,0.14979482982989756,640,0,1
24.018892519335445,1,0,69963.67947607036,0,11738.371338489453,2,14.606872972190404,0.16672964173111818,589,0,1
29.469192071909585,0,2,37160.79692113275,0,1312.3231712361664,2,12.972646947234285,0.03530807928090416,653,0,1
22.77084835617329,0,2,32899.54644225693,0,5769.796924660651,4,14.497182767805414,0.17770848356173288,609,0,1
28.701820462542567,0,1,101949.26334145431,1,8447.26930618615,4,15.113562461790579,0.0844726930618615,633,0,1
27.977860837057854,0,1,60106.83438654195,0,3608.8556651768586,3,13.993947672653553,0.06022139162942146,555,0,1
36.46815725688615,0,2,78057.66395169034,0,23914.18020184689,4,13.274295403067569,0.30437669355175384,694,0,1
28.214942807937362,1,1,61926.57434968143,1,2411.667071509176,2,12.614563639985416,0.03537357019843406,643,0,1
33.21455496914776,0,1,48842.67266839956,0,15000.0,2,12.636312031508028,0.31,606,0,1
25.55000816874446,0,0,84080.79768007658,0,23775.00408437223,4,15.327134128571933,0.2866250612655834,633,0,1
32.24228237306836,0,1,106366.96801734217,0,27172.68471192051,2,17.278948501423816,0.2517268471192051,652,0,1
36.98643703291093,0,2,713849.0341580595,2,22307.309131818653,0,10.095949988073942,0.03,667,0,1
21.926621610256223,0,1,16873.416483917907,1,4731.655402564056,1,11.154555427795238,0.27926621610256225,641,0,1
28.187269950568414,1,1,58243.20136669803,0,6812.730049431586,3,13.580768462234072,0.11625460098863172,632,0,1
24.159261140473227,1,0,41790.59362726028,0,18144.907642559152,3,14.042765965787053,0.43420369429763384,618,0,1
27.528476974272856,0,0,131852.9531973017,0,12371.419904748303,3,13.887377334955332,0.09764238487136427,675,0,1
22.105318825667332,0,1,44329.73405871663,0,3000.0,1,11.574255060533865,0.07,652,0,1
39.818966744517795,0,2,35351.16585224148,0,4236.206651096441,0,14.798296882996054,0.12090516627741102,665,0,1
23.596360783604474,1,2,37570.59890168772,0,6840.363921639552,0,17.90511246690722,0.1820181960819776,598,0,1
30.0,0,2,40577.89868608576,0,24250.0,1,11.489450077569266,0.6026432849464103,667,0,1
31.743732418140667,0,1,87502.04735850114,0,25000.0,2,15.271615505795959,0.29,624,0,1
28.0,0,1,46508.42913225102,0,4942.145661255105,1,12.373411262223515,0.10710728306275522,646,0,1
23.0,0,0,74564.27227791159,0,16000.0,3,15.902000696942602,0.21937975124647216,633,0,1
23.0,1,2,78951.56793063208,0,20000.0,2,10.610261860222984,0.25,660,0,1
31.686302361930096,0,1,76457.90485724437,2,4207.806929490874,1,13.144506740187689,0.05627395276139806,601,0,1
27.978567074641326,0,2,54062.44274394067,0,15000.0,2,12.46052420879061,0.28,664,0,1
27.967876355278047,0,1,51304.42177439501,1,10387.150542111218,3,16.393212364472195,0.19967876355278047,628,0,1
25.64090879712979,0,1,47674.76251534997,2,5000.0,4,14.077568515257688,0.1,571,0,1
25.8258136886265,0,3,34577.15330998291,0,9743.389448803611,2,7.504249162989407,0.2786936026646988,672,0,1
24.468391823938223,1,2,41641.087794030886,0,11882.902044015444,1,9.68321635212355,0.28531608176061773,647,0,1
23.710107088245163,0,1,37123.1621825581,0,3371.0107088245163,3,15.778184905662677,0.09427526772061291,617,0,1
27.149101766896365,0,1,108577.83330115698,0,10000.0,0,13.062296490848802,0.09,673,0,1
28.20856310873542,1,2,122530.47096180455,0,18884.26274467497,5,16.114018837220442,0.1497632177642024,674,0,1
29.068351151116737,1,1,18587.49190169642,0,3613.670230223347,1,13.53754777981626,0.19068351151116736,655,0,1
23.54158757767462,1,2,51985.33783478981,0,15000.0,0,11.44907334165605,0.29,565,0,1
22.71270526985576,0,2,23050.7732062243,0,3000.0,0,12.577344853357678,0.13,564,0,1
27.9128817452227,0,1,90904.36688848442,0,23863.067738216596,2,15.828273249680294,0.26,555,0,1
22.668953077457303,0,2,43184.588446057685,0,12000.0,3,10.334357391768123,0.28,658,0,1
23.562013978438035,0,2,41532.14327203786,0,12000.0,1,11.710585193689294,0.29,663,0,1
30.267404297357167,1,1,112937.80654186216,2,22039.819254136728,2,13.868919318350214,0.19706961718942867,576,0,1
23.745613905176246,0,1,47730.50887585901,2,3921.0525146586197,3,15.908683357007922,0.08491227810352488,575,0,1
24.773031898705717,0,1,39328.11473519189,0,6000.0,3,13.409890987394423,0.15,616,0,1
21.320423276724142,0,0,69404.98783428987,0,10791.989418081896,4,16.308590481517236,0.15080105819181036,554,0,1
23.0,0,2,75258.89635382927,0,7884.15851000606,2,13.195038804130437,0.10426842788895622,599,0,1
43.58682182003879,1,1,65810.921338517,0,8633.236362475756,3,15.773232582208147,0.1341317817996121,631,0,1
31.963693065311737,0,1,69034.26115568406,0,20360.33573321016,3,15.576308859580628,0.2936033573321016,617,0,1
31.49436739567718,0,0,48940.584489064844,0,16311.795924459648,3,12.699432400285282,0.33415727899279535,658,0,1
30.648613914459197,1,3,83571.32580631641,0,6405.401546051022,3,14.508655325331732,0.07405401546051023,583,0,1
22.8399715969119,1,1,37743.35168787075,1,1448.9865085331526,3,12.755622622714817,0.03839971596911901,620,0,1
22.694008426643652,1,1,55976.812740101916,0,18131.428265324415,0,10.621483539190333,0.3269400842664365,595,0,1
30.81656050995375,0,0,69664.0796177961,0,2372.2382165839535,3,10.875828024974863,0.034694267516589584,690,0,1
27.763671287764133,0,1,24214.62950977629,0,3255.7822198092877,2,12.706533405721375,0.13690917821941034,649,0,1
23.20071619233235,0,0,35704.95004887601,0,1840.590858674189,0,14.366991992204131,0.054014323846647005,624,0,1
23.986652553593093,0,0,78358.39395606917,1,15013.347446406906,3,14.384532839375758,0.19013347446406906,639,0,1
25.478568353156014,1,3,19307.082512375135,0,3319.7138880494163,2,10.304162023677968,0.168347621097896,692,0,1
29.073438548247157,0,1,76792.13411009042,0,7678.078240307187,3,13.812889524340484,0.1,660,0,1
23.786293928841697,1,0,66133.71325889479,0,4986.293928841698,0,10.502497764118147,0.07572587857683397,686,0,1
27.76142218814878,0,1,80216.54494403662,0,24690.355547037194,1,12.916750261747413,0.3058714072938293,601,0,1
23.69653079360422,0,1,40501.01882660114,0,7000.0,2,14.266965307936042,0.17303469206395777,638,0,1
27.49278631832191,0,2,60290.635222757715,2,8215.205130629283,2,11.01,0.1350721368167809,530,0,1
24.482446250218793,0,1,87851.76219824326,0,18178.935500262553,1,16.065900236990213,0.2072366937532819,574,0,1
22.0,1,1,20820.57044981416,0,4000.0,0,10.88193342512847,0.19203849491976926,621,0,1
31.08421345407069,0,1,47761.44524967192,0,2542.1067270353437,3,14.186003337640583,0.05084213454070687,610,0,1
24.0,0,0,51396.34846395857,0,2632.243887892405,2,12.562020059740586,0.05049780565510301,622,0,1
25.16443586302638,0,0,71928.32171842897,0,20000.0,1,6.527203668556222,0.28,644,0,1
28.13413125708275,1,2,27848.20079654972,2,5750.149610703016,2,14.755125873158484,0.21,587,0,1
25.508801811249747,0,3,56321.30172297419,0,15121.781185414604,2,13.545867874166497,0.27,573,0,1
30.999124311869846,0,1,87954.03282038256,0,22700.262706439047,1,12.434776699526811,0.25500437844065077,695,0,1
22.0,0,1,47758.25796384697,2,5353.45045083786,3,9.571670981522692,0.11413801803351442,667,0,1
22.765747920844284,1,2,52379.29333840107,0,24255.249306948095,3,14.488123267370238,0.4651049861389619,694,0,1
29.455582977385795,0,1,60603.90283498824,0,19427.934148083445,0,13.39995064070557,0.3218337446607869,596,0,1
25.590441267083246,0,1,72682.426476025,0,24000.0,1,12.269359977879475,0.33,623,0,1
24.736620425546874,0,1,68401.04756765281,0,8000.0,2,14.418583987223048,0.12,585,0,1
30.384438058848318,0,1,44685.59366220892,0,16423.05475735604,1,14.765048986243151,0.3684610951471208,657,0,1
26.68624702446768,1,1,49561.14453851606,0,9130.028881199847,4,11.274505818547812,0.1826468526835076,588,0,1
34.777701553487944,0,0,80114.0829331558,0,10483.344766976808,2,14.983031735464984,0.12805574611628015,708,0,1
27.105504246587476,1,2,41534.74096855655,0,5031.651273976242,1,10.327018100008857,0.12105504246587474,606,0,1
29.0,0,1,40325.79672301507,0,7161.421251263724,1,12.27710760642325,0.18,613,0,1
22.188455808428948,0,3,76721.43016314929,0,3858.6581436782894,4,11.12188455808429,0.04811544191571053,621,0,1
22.893088972033603,0,0,22459.831995687768,0,7000.0,0,8.054264975585227,0.31,539,0,1
26.0,0,1,22762.68454812853,0,8560.714438761586,5,12.576986734456653,0.3769161078709834,613,0,1
24.576290497223056,0,2,84299.65290247955,0,12288.145248611529,4,11.415972949140649,0.14288145248611528,595,0,1
25.989079136952753,0,2,203263.2668201135,1,15302.261690893207,3,9.713424226686525,0.07494539568476377,672,0,1
30.47510019289084,1,2,36936.254434472285,0,7117.984405139194,3,11.33543788040768,0.1973755009644542,642,0,1
23.0,0,2,55292.70373995958,0,15000.0,0,7.538237479145701,0.27,636,0,1
31.314205633860166,0,3,33001.985359828715,0,12000.0,3,6.463177091524779,0.3665710281693008,671,0,1
37.652065819685276,0,2,37154.09754967084,0,15000.0,0,13.357436950867,0.4,662,0,1
24.0,0,0,48670.44112409154,0,3114.6034579480493,2,13.451412781170992,0.06458413831792198,642,0,1
22.40226374714753,0,2,32544.976942700418,0,9977.138010370449,2,11.724322974996277,0.31,670,0,1
30.322986218882225,0,0,33155.68733138326,0,8566.186159523208,2,7.868817303992421,0.25677013781117775,633,0,1
29.503424259593775,0,1,128020.60438798819,2,24000.0,2,14.44239814370182,0.18500684851918756,666,0,1
25.105620063362935,1,1,51518.807493417815,0,5302.593715027442,2,14.115316613864222,0.09894379936637065,638,0,1
23.700789856539053,0,2,71793.09405529694,1,13700.789856539053,3,13.600869881461158,0.1926771980871874,614,0,1
21.412057761611734,0,1,58672.052419115564,2,15000.0,3,14.45920288841608,0.25412057761611734,614,0,1
28.330976069437472,0,1,109592.05426460749,0,20330.97606943747,1,11.476676257906835,0.19,566,0,1
32.22749237225062,0,2,32470.38822463619,0,7884.478848843776,0,10.843478931460591,0.24537915395375104,677,0,1
22.859335738687186,0,1,90365.7195851952,1,4843.757138420511,1,8.750925578837746,0.057656357076307674,530,0,1
31.0,0,2,100349.80403355815,0,19576.63980156412,4,15.777002809820349,0.19927953925006223,689,0,1
25.30417148463785,0,1,60754.69116823288,1,5000.0,1,10.652595570980134,0.08,619,0,1
23.953216030506187,1,1,73124.19931683375,0,20000.0,0,13.742279763281887,0.27,638,0,1
36.03693588723698,0,1,53918.919100258674,0,16073.871774473959,4,14.436879930642627,0.3014774354894792,653,0,1
