,person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
29071,27.0,1,1,87223.0,2,6000.0,1,5.42,0.07,652,0,0
29072,27.0,0,1,170127.0,2,6450.0,3,5.99,0.04,661,0,0
29073,28.0,1,3,69194.0,2,12300.0,2,7.88,0.18,587,1,0
29074,34.0,1,2,51173.0,0,18825.0,2,7.9,0.37,631,0,1
29075,31.0,0,3,90817.0,2,13800.0,5,11.01,0.15,584,1,0
29076,30.0,1,2,120932.0,0,1000.0,0,11.71,0.01,655,0,0
29077,29.0,0,3,69957.0,0,6000.0,1,9.91,0.09,679,1,0
29078,28.0,1,2,87179.0,2,16000.0,3,15.95,0.18,671,1,0
29079,31.0,1,2,48824.0,0,2400.0,1,11.01,0.05,643,1,0
29080,33.0,1,2,29664.0,0,2000.0,5,14.35,0.07,741,0,0
29081,32.0,1,3,26323.0,0,10000.0,3,11.01,0.38,658,0,1
29082,27.0,0,3,133500.0,2,3600.0,4,6.03,0.03,691,0,0
29083,30.0,1,3,30413.0,0,5000.0,2,6.91,0.16,627,0,0
29084,28.0,1,3,36581.0,2,10500.0,3,8.94,0.29,572,1,0
29085,30.0,0,2,63157.0,2,3200.0,0,6.99,0.05,686,0,0
29086,29.0,1,3,145111.0,2,6250.0,5,12.53,0.04,507,1,0
29087,32.0,0,3,134233.0,2,10400.0,4,9.91,0.08,597,0,0
29088,27.0,1,3,58249.0,1,7500.0,3,13.47,0.13,687,0,0
29089,30.0,0,3,109189.0,0,18000.0,5,8.94,0.16,585,1,0
29090,31.0,1,1,100940.0,2,10000.0,2,11.01,0.1,662,0,1
29091,31.0,0,1,93695.0,0,10000.0,1,16.49,0.11,548,1,0
29092,33.0,0,3,117347.0,0,7000.0,1,12.98,0.06,689,0,0
29093,27.0,0,3,69398.0,0,8000.0,1,16.29,0.12,644,0,0
29094,30.0,0,2,49202.0,0,2500.0,3,5.79,0.05,689,0,0
29095,31.0,0,2,35815.0,0,15075.0,4,11.01,0.42,517,0,1
29096,35.0,0,3,128566.0,2,8325.0,3,6.99,0.06,610,1,0
29097,27.0,0,0,81931.0,0,2800.0,0,13.04,0.03,562,0,0
29098,31.0,1,1,122820.0,0,7500.0,3,13.22,0.06,619,1,0
29099,34.0,1,2,265119.0,2,11275.0,5,12.99,0.04,651,0,0
29100,30.0,1,3,31187.0,2,7000.0,5,10.99,0.22,676,1,0
29101,30.0,0,3,114935.0,2,4000.0,0,5.99,0.03,570,1,0
29102,34.0,1,2,97098.0,0,5000.0,1,6.17,0.05,671,0,0
29103,27.0,1,0,44926.0,0,9000.0,1,7.49,0.2,656,0,0
29104,33.0,0,1,43948.0,2,5000.0,3,8.49,0.11,662,1,0
29105,30.0,0,1,79149.0,2,20000.0,4,16.77,0.25,564,1,0
29106,33.0,1,1,54555.0,2,8000.0,1,16.49,0.15,692,0,1
29107,27.0,0,2,156569.0,2,10000.0,0,6.54,0.06,729,1,0
29108,34.0,1,0,65174.0,0,3200.0,2,6.76,0.05,650,1,0
29109,27.0,0,2,94535.0,2,5125.0,3,8.59,0.05,600,1,0
29110,33.0,0,3,99370.0,2,6000.0,3,7.51,0.06,694,0,0
29111,28.0,0,3,52764.0,0,3000.0,1,7.49,0.06,609,1,0
29112,28.0,0,2,38249.0,0,3600.0,2,14.11,0.09,639,0,1
29113,32.0,1,1,107946.0,0,12000.0,2,8.94,0.11,614,0,0
29114,31.0,0,0,100734.0,2,18000.0,3,19.74,0.18,644,0,1
29115,29.0,0,3,74839.0,0,15000.0,0,6.91,0.2,593,1,0
29116,32.0,1,1,37302.0,0,11450.0,1,9.99,0.31,604,0,1
29117,31.0,0,3,32341.0,2,6500.0,0,9.99,0.2,666,1,0
29118,30.0,1,3,63257.0,2,14675.0,4,9.63,0.23,660,1,0
29119,36.0,0,4,1440982.0,1,10000.0,2,6.54,0.01,682,1,0
29120,40.0,1,2,1440915.0,2,10000.0,2,11.01,0.01,637,1,0
29121,50.0,0,1,1081082.0,2,30000.0,5,12.69,0.03,643,0,0
29122,36.0,1,1,1081254.0,2,6000.0,0,11.01,0.01,600,1,0
29123,36.0,0,2,84049.0,0,35000.0,3,11.01,0.42,700,0,1
29124,45.0,0,0,96924.0,0,35000.0,2,11.01,0.36,566,0,1
29125,37.0,0,2,97166.0,0,35000.0,4,11.99,0.36,637,0,1
29126,39.0,1,1,850679.0,2,25000.0,5,12.18,0.03,668,0,0
29127,44.0,0,1,703125.0,2,20000.0,2,11.01,0.03,563,0,1
29128,36.0,1,3,840912.0,2,25000.0,2,12.53,0.03,629,1,0
29129,40.0,0,2,649823.0,2,35000.0,2,15.99,0.05,614,0,1
29130,37.0,1,3,103064.0,0,35000.0,4,8.9,0.34,656,0,1
29131,43.0,1,0,600812.0,2,25000.0,3,12.61,0.04,685,0,0
29132,39.0,0,0,485461.0,2,35000.0,2,11.01,0.07,668,0,1
29133,41.0,0,3,577228.0,2,16000.0,5,7.9,0.03,660,0,0
29134,40.0,1,1,160447.0,0,35000.0,1,14.54,0.22,630,0,1
29135,36.0,0,0,490811.0,2,35000.0,4,7.9,0.07,654,1,0
29136,37.0,0,2,490621.0,0,6000.0,1,12.61,0.01,699,1,0
29137,43.0,1,0,480854.0,2,28000.0,3,9.91,0.06,619,0,0
29138,43.0,0,2,421260.0,2,18000.0,2,11.49,0.04,702,1,0
29139,46.0,0,2,404111.0,1,9000.0,3,11.49,0.02,679,0,0
29140,44.0,0,3,82056.0,0,32400.0,4,11.01,0.39,638,0,1
29141,43.0,1,1,89491.0,0,30600.0,5,18.79,0.34,648,0,1
29142,38.0,1,1,368127.0,2,15000.0,3,10.62,0.04,693,0,0
29143,47.0,1,1,366927.0,2,10000.0,4,13.43,0.03,665,1,0
29144,46.0,1,1,367057.0,2,20000.0,3,17.93,0.05,564,1,0
29145,42.0,1,1,360959.0,2,10000.0,0,17.27,0.03,710,1,0
29146,37.0,1,1,67412.0,0,30000.0,5,9.91,0.45,637,0,1
29147,47.0,0,2,15590.0,1,1950.0,2,12.69,0.13,645,0,1
29148,37.0,1,2,361023.0,2,25000.0,1,11.49,0.07,650,0,0
29149,36.0,1,3,108834.0,0,30000.0,0,15.99,0.28,610,0,1
29150,38.0,0,1,15693.0,1,4800.0,5,7.29,0.31,587,0,1
29151,36.0,1,3,336807.0,0,5000.0,5,14.26,0.01,652,1,0
29152,37.0,1,1,264810.0,0,30000.0,1,9.91,0.11,583,1,0
29153,41.0,1,0,322597.0,2,24000.0,0,10.37,0.07,683,1,0
29154,43.0,0,1,321399.0,2,21000.0,5,12.69,0.07,645,1,0
29155,37.0,1,3,313076.0,2,20000.0,3,14.96,0.06,673,1,0
29156,36.0,1,3,300870.0,2,31400.0,0,14.27,0.1,561,1,0
29157,40.0,0,3,68772.0,0,28000.0,4,18.62,0.41,635,0,1
29158,44.0,0,1,15209.0,1,2000.0,4,9.88,0.13,553,0,1
29159,41.0,1,4,301153.0,2,5000.0,1,9.99,0.02,721,0,0
29160,36.0,1,3,301178.0,0,20000.0,5,7.88,0.07,690,0,0
29161,41.0,1,1,301161.0,2,4200.0,5,13.11,0.01,690,0,0
29162,36.0,0,1,300926.0,2,4000.0,3,7.14,0.01,679,0,0
29163,48.0,0,3,274744.0,2,25000.0,4,15.31,0.09,673,0,1
29164,45.0,0,2,103185.0,0,26000.0,0,14.27,0.25,590,0,1
29165,40.0,1,1,280535.0,2,15000.0,2,11.83,0.05,667,1,0
29166,43.0,0,1,276859.0,2,25000.0,4,15.58,0.09,640,1,0
29167,42.0,0,2,57664.0,0,25000.0,2,12.18,0.43,610,0,1
29168,45.0,0,1,271448.0,0,22200.0,0,12.69,0.08,512,1,0
29169,41.0,1,1,270601.0,2,35000.0,4,15.62,0.13,548,1,0
29170,45.0,1,0,271200.0,2,10000.0,0,11.01,0.04,632,1,0
29171,40.0,0,1,213196.0,0,25000.0,2,10.99,0.12,674,0,1
29172,44.0,0,1,252856.0,2,25000.0,3,10.37,0.1,685,1,0
29173,40.0,0,0,253004.0,2,20000.0,1,6.17,0.08,655,1,0
29174,42.0,1,2,253243.0,2,16000.0,3,13.47,0.06,642,1,0
29175,45.0,0,3,252929.0,2,12000.0,5,9.63,0.05,542,1,0
29176,41.0,0,1,59760.0,0,25000.0,4,17.04,0.42,606,0,1
29177,38.0,1,3,243428.0,2,15000.0,3,12.04,0.06,561,1,0
29178,40.0,0,3,242687.0,0,12450.0,1,12.23,0.05,692,0,0
29179,45.0,1,0,72728.0,0,25000.0,5,9.99,0.34,696,0,1
29180,37.0,1,2,240809.0,2,5000.0,0,11.01,0.02,691,0,0
29181,38.0,1,1,240896.0,2,25000.0,0,7.9,0.1,640,1,0
29182,50.0,1,3,240876.0,0,7000.0,0,10.99,0.03,676,0,0
29183,37.0,0,3,240948.0,2,6000.0,5,5.42,0.02,627,0,0
29184,39.0,1,3,241153.0,2,4800.0,0,7.49,0.02,689,0,0
29185,36.0,1,3,241150.0,2,14000.0,2,7.49,0.06,618,1,0
29186,37.0,0,1,241002.0,2,25000.0,1,15.57,0.1,579,0,0
29187,36.0,1,2,240800.0,1,25000.0,4,15.2,0.1,707,1,0
29188,41.0,0,1,241503.0,2,1000.0,3,10.38,0.0,611,0,0
29189,37.0,0,1,241099.0,2,25000.0,4,10.75,0.1,659,0,0
29190,39.0,1,1,241019.0,2,18000.0,1,10.99,0.07,590,1,0
29191,41.0,0,1,80801.0,0,25000.0,1,17.56,0.31,725,0,1
29192,38.0,1,1,240826.0,2,20000.0,0,11.48,0.08,653,0,0
29193,47.0,0,3,67887.0,0,25000.0,2,11.01,0.37,658,0,1
29194,44.0,0,1,87472.0,0,25000.0,4,19.41,0.29,605,0,1
29195,38.0,1,1,231498.0,2,5600.0,4,7.9,0.02,661,1,0
29196,37.0,0,1,231922.0,2,25600.0,5,5.99,0.11,620,1,0
29197,46.0,1,3,231159.0,2,25000.0,3,14.79,0.11,665,1,0
29198,36.0,1,4,231135.0,3,20000.0,3,11.48,0.09,688,0,0
29199,36.0,0,3,84061.0,0,25000.0,4,14.59,0.3,590,0,1
29200,44.0,1,3,229542.0,2,8000.0,0,13.16,0.03,648,0,0
29201,36.0,0,1,18192.0,1,7000.0,5,5.42,0.38,694,0,1
29202,36.0,1,2,210062.0,0,20000.0,3,17.04,0.1,685,0,1
29203,37.0,0,1,223839.0,1,3000.0,3,6.39,0.01,675,1,0
29204,46.0,1,1,223521.0,2,20000.0,3,11.36,0.09,708,1,0
29205,43.0,1,3,216774.0,2,6000.0,4,14.27,0.03,663,1,0
29206,42.0,0,4,18097.0,1,3500.0,2,11.01,0.19,569,0,1
29207,36.0,0,2,102076.0,0,25000.0,1,12.87,0.24,617,1,0
29208,36.0,0,2,103188.0,0,25000.0,1,11.86,0.24,729,0,0
29209,36.0,1,1,216829.0,0,24000.0,1,9.99,0.11,565,1,0
29210,45.0,1,3,217025.0,2,10000.0,2,5.99,0.05,708,0,0
29211,49.0,0,3,172318.0,2,24000.0,2,11.01,0.14,591,0,1
29212,39.0,1,3,94734.0,0,25000.0,4,16.02,0.26,660,0,1
29213,45.0,0,1,100737.0,0,25000.0,1,12.87,0.25,689,0,1
29214,36.0,0,3,211138.0,2,11800.0,2,7.51,0.06,596,1,0
29215,38.0,0,3,210811.0,2,21000.0,1,9.99,0.1,590,0,0
29216,37.0,0,1,117692.0,0,25000.0,4,19.41,0.21,698,1,0
29217,37.0,0,1,106548.0,0,25000.0,0,19.66,0.23,626,0,1
29218,36.0,0,2,18859.0,1,5000.0,0,13.92,0.27,673,0,1
29219,37.0,0,3,19183.0,1,5000.0,3,7.74,0.26,686,0,1
29220,47.0,1,1,108864.0,0,25000.0,3,15.65,0.23,630,0,1
29221,37.0,0,0,211043.0,0,15000.0,4,9.76,0.07,708,0,0
29222,37.0,0,3,211146.0,2,6500.0,2,13.35,0.03,699,1,0
29223,37.0,1,0,113863.0,0,25000.0,4,13.11,0.22,741,0,1
29224,44.0,1,1,207311.0,2,25000.0,3,9.62,0.12,600,1,0
29225,41.0,1,1,206452.0,2,25000.0,4,11.12,0.12,646,0,0
29226,37.0,0,3,205043.0,2,25000.0,4,16.45,0.12,652,1,0
29227,37.0,0,0,133109.0,0,25000.0,1,10.99,0.19,681,1,0
29228,40.0,0,1,118587.0,0,25000.0,5,19.04,0.21,584,0,1
29229,46.0,1,0,204842.0,2,7200.0,4,9.91,0.04,691,1,0
29230,39.0,0,3,205054.0,2,32000.0,2,7.49,0.16,647,1,0
29231,39.0,1,1,205213.0,0,17000.0,5,12.99,0.08,640,0,0
29232,37.0,0,3,137706.0,0,25000.0,3,11.01,0.18,607,0,0
29233,36.0,0,2,124581.0,0,25000.0,3,12.53,0.2,529,0,1
29234,38.0,1,1,150371.0,0,25000.0,1,13.06,0.17,720,0,0
29235,39.0,1,1,121238.0,0,25000.0,2,15.7,0.21,572,0,1
29236,40.0,0,3,19732.0,1,4000.0,1,15.7,0.2,671,0,1
29237,36.0,0,3,153254.0,0,25000.0,5,14.59,0.16,617,0,1
29238,36.0,0,2,174926.0,0,25000.0,2,11.01,0.14,572,1,0
29239,47.0,0,3,198785.0,2,19800.0,4,15.65,0.1,665,0,0
29240,40.0,1,3,190794.0,0,25000.0,4,16.82,0.13,567,0,1
29241,38.0,1,2,20642.0,1,2000.0,3,13.23,0.1,603,0,0
29242,36.0,0,3,516892.0,0,25000.0,3,13.8,0.05,663,0,0
29243,48.0,1,1,20945.0,1,3300.0,4,10.99,0.16,668,0,1
29244,37.0,0,3,192877.0,2,24000.0,0,6.54,0.12,694,1,0
29245,38.0,1,3,105360.0,0,24250.0,4,11.01,0.23,678,1,0
29246,37.0,0,1,92749.0,0,24250.0,5,15.65,0.26,567,0,1
29247,42.0,1,1,83295.0,0,24250.0,2,15.58,0.29,601,0,1
29248,36.0,0,3,178641.0,2,10000.0,5,14.11,0.06,613,0,1
29249,39.0,0,2,94548.0,0,24250.0,2,16.0,0.26,601,0,1
29250,36.0,1,3,21427.0,2,3000.0,2,5.42,0.14,634,0,1
29251,40.0,1,3,151121.0,0,24250.0,5,11.01,0.16,653,1,0
29252,50.0,1,1,142680.0,0,24250.0,1,13.92,0.17,630,0,1
29253,36.0,0,3,162885.0,0,24250.0,5,12.87,0.15,575,0,0
29254,40.0,0,3,55150.0,0,24000.0,1,10.65,0.44,621,0,1
29255,38.0,1,3,21423.0,2,4375.0,1,7.51,0.2,527,0,1
29256,38.0,0,3,21959.0,1,1000.0,4,16.29,0.05,628,0,0
29257,39.0,0,3,67096.0,0,24000.0,5,12.53,0.36,592,0,1
29258,38.0,1,2,72896.0,0,24000.0,0,13.85,0.33,658,0,1
29259,36.0,1,3,22405.0,1,5875.0,4,7.9,0.26,689,0,1
29260,39.0,0,1,22489.0,1,3975.0,5,11.97,0.18,597,0,1
29261,38.0,0,0,22042.0,1,2800.0,2,11.01,0.13,677,0,1
29262,39.0,0,0,22704.0,1,4375.0,2,5.42,0.19,640,0,1
29263,36.0,0,3,88145.0,0,24000.0,4,14.09,0.27,676,0,1
29264,39.0,0,1,81617.0,0,24000.0,3,15.31,0.29,709,0,1
29265,36.0,0,0,95311.0,0,24000.0,2,11.12,0.25,698,0,0
29266,38.0,0,1,98472.0,0,24000.0,4,8.49,0.24,564,1,0
29267,43.0,1,3,118110.0,0,24000.0,3,10.99,0.2,720,0,0
29268,36.0,0,3,121677.0,0,24000.0,4,11.99,0.2,638,1,0
29269,47.0,1,2,22873.0,2,3000.0,0,5.42,0.13,678,0,1
29270,48.0,1,3,156972.0,0,24000.0,1,9.91,0.15,650,0,0
29271,41.0,0,4,72894.0,0,23800.0,4,6.91,0.33,755,0,1
29272,37.0,0,1,47293.0,0,23500.0,1,11.01,0.5,509,0,1
29273,39.0,0,1,77666.0,0,23500.0,1,14.26,0.3,669,0,1
29274,37.0,1,3,22667.0,1,1500.0,0,13.47,0.07,601,1,0
29275,40.0,1,3,100709.0,0,23000.0,4,12.36,0.23,664,0,1
29276,42.0,0,1,81443.0,0,22400.0,2,14.11,0.28,712,0,1
29277,38.0,1,2,100459.0,0,22250.0,4,20.0,0.22,629,0,1
29278,47.0,0,0,46967.0,0,22000.0,2,18.78,0.47,661,0,1
29279,38.0,0,1,68241.0,0,22000.0,4,10.75,0.32,625,0,1
29280,43.0,1,0,87392.0,0,22000.0,1,10.62,0.25,699,0,1
29281,42.0,0,4,99557.0,0,22000.0,5,10.99,0.22,608,1,0
29282,46.0,0,3,109827.0,0,22000.0,4,18.79,0.2,642,0,1
29283,39.0,1,3,143808.0,0,22000.0,5,11.49,0.15,693,0,0
29284,40.0,0,1,201063.0,0,22000.0,3,10.99,0.11,591,0,0
29285,48.0,0,0,23868.0,1,7000.0,1,11.01,0.29,747,0,1
29286,37.0,1,2,49035.0,0,21250.0,3,12.99,0.43,654,0,1
29287,36.0,0,3,51526.0,0,21000.0,1,7.49,0.41,681,0,1
29288,39.0,1,1,70675.0,0,21000.0,1,10.83,0.3,654,0,1
29289,36.0,1,0,71863.0,0,21000.0,2,14.11,0.29,576,0,1
29290,36.0,1,1,96791.0,0,21000.0,3,11.36,0.22,692,0,0
29291,37.0,1,1,111472.0,0,21000.0,3,11.63,0.19,672,0,0
29292,39.0,1,3,133027.0,0,21000.0,2,11.11,0.16,695,0,0
29293,39.0,0,3,24588.0,2,6000.0,2,11.14,0.24,565,0,1
29294,38.0,0,0,240894.0,0,21000.0,4,10.37,0.09,566,0,0
29295,39.0,1,3,58488.0,0,20500.0,2,14.59,0.35,654,0,1
29296,36.0,0,3,85076.0,0,20400.0,3,10.37,0.24,685,0,0
29297,37.0,0,2,84975.0,0,20400.0,2,13.06,0.24,705,1,0
29298,36.0,1,2,46506.0,0,20000.0,3,12.41,0.43,669,0,1
29299,37.0,0,3,25182.0,1,3000.0,3,12.69,0.12,674,1,0
29300,48.0,1,1,48805.0,0,20000.0,3,7.49,0.41,687,0,1
29301,45.0,0,4,45165.0,0,20000.0,4,11.71,0.44,579,0,1
29302,36.0,0,2,54627.0,0,20000.0,2,11.36,0.37,648,0,1
29303,36.0,0,0,58605.0,0,20000.0,2,13.61,0.34,503,0,1
29304,37.0,0,1,51012.0,0,20000.0,0,14.25,0.39,632,0,1
29305,50.0,1,2,53673.0,0,20000.0,2,20.0,0.37,593,0,1
29306,38.0,1,0,61094.0,0,20000.0,2,13.85,0.33,683,0,1
29307,40.0,0,3,60495.0,0,20000.0,5,11.01,0.33,649,0,1
29308,37.0,1,3,55168.0,0,20000.0,4,12.53,0.36,629,0,1
29309,43.0,1,3,25238.0,1,5000.0,1,7.14,0.2,704,0,0
29310,40.0,0,2,56040.0,0,20000.0,5,14.61,0.36,704,0,1
29311,36.0,0,3,25130.0,2,3900.0,2,5.99,0.16,601,0,0
29312,39.0,0,2,75910.0,0,20000.0,0,12.68,0.26,697,0,1
29313,38.0,0,3,78263.0,0,20000.0,5,11.11,0.26,693,0,1
29314,39.0,1,1,78884.0,0,20000.0,3,10.74,0.25,627,0,1
29315,37.0,0,1,78995.0,0,20000.0,0,10.25,0.25,627,0,1
29316,37.0,0,1,79134.0,0,20000.0,4,16.71,0.25,635,0,1
29317,36.0,1,1,79299.0,0,20000.0,1,15.33,0.25,653,0,1
29318,38.0,0,2,81086.0,0,20000.0,1,14.59,0.25,707,1,0
29319,38.0,1,1,26352.0,2,3000.0,4,13.43,0.11,702,1,0
29320,39.0,1,3,87371.0,0,20000.0,2,12.69,0.23,553,1,0
29321,40.0,1,2,26296.0,2,1500.0,4,11.12,0.06,591,0,0
29322,41.0,0,3,90936.0,0,20000.0,0,11.14,0.22,689,0,0
29323,39.0,0,2,26890.0,1,6000.0,2,6.03,0.22,640,1,0
29324,36.0,0,4,92850.0,0,20000.0,2,13.22,0.22,556,1,0
29325,50.0,1,4,92903.0,0,20000.0,0,11.99,0.22,730,1,0
29326,38.0,1,1,26961.0,1,4750.0,1,15.23,0.18,589,1,0
29327,36.0,1,3,26792.0,1,2100.0,3,8.49,0.08,684,0,0
29328,41.0,0,2,26985.0,1,3500.0,4,13.61,0.13,716,0,0
29329,36.0,0,3,27434.0,2,8000.0,1,6.99,0.29,590,1,0
29330,36.0,1,3,101687.0,0,20000.0,1,9.64,0.2,653,0,1
29331,40.0,1,0,88660.0,0,20000.0,2,14.54,0.23,700,0,1
29332,36.0,0,1,124428.0,0,20000.0,5,13.79,0.16,545,1,0
29333,37.0,1,2,111662.0,0,20000.0,5,14.46,0.18,633,0,1
29334,38.0,0,3,132850.0,0,20000.0,4,6.91,0.15,600,1,0
29335,40.0,1,1,132787.0,0,20000.0,1,10.38,0.15,684,1,0
29336,41.0,1,3,133500.0,0,20000.0,4,6.91,0.15,572,1,0
29337,37.0,1,1,130755.0,0,20000.0,4,16.32,0.15,655,0,1
29338,37.0,1,1,144867.0,0,20000.0,3,13.47,0.14,593,0,0
29339,36.0,1,3,156905.0,0,20000.0,1,11.01,0.13,679,0,0
29340,39.0,1,3,28431.0,1,6400.0,2,8.9,0.23,699,0,0
29341,41.0,0,1,181078.0,0,20000.0,0,19.47,0.11,620,0,0
29342,39.0,1,3,180805.0,0,20000.0,4,10.08,0.11,635,0,0
29343,45.0,0,1,28432.0,1,7000.0,0,7.29,0.25,714,0,0
29344,40.0,1,2,208554.0,0,20000.0,5,11.01,0.1,706,1,0
29345,42.0,0,1,1067921.0,0,20000.0,1,11.01,0.02,529,1,0
29346,40.0,0,0,28911.0,1,7750.0,2,7.88,0.27,660,0,0
29347,36.0,1,3,28653.0,1,12000.0,3,11.48,0.42,581,1,0
29348,40.0,0,3,18212.0,0,1000.0,2,9.25,0.05,634,1,0
29349,41.0,1,3,29165.0,1,10000.0,4,10.38,0.34,628,1,0
29350,47.0,1,4,22823.0,0,1000.0,4,14.84,0.04,654,0,1
29351,38.0,0,3,59168.0,0,19000.0,2,14.96,0.32,661,0,1
29352,38.0,1,2,29592.0,2,7750.0,4,12.53,0.26,695,0,1
29353,36.0,0,3,29875.0,2,6200.0,3,10.65,0.21,613,0,0
29354,37.0,0,3,124630.0,0,18550.0,5,7.88,0.15,682,0,0
29355,38.0,0,3,29807.0,2,1500.0,5,6.03,0.05,667,1,0
29356,42.0,0,1,181300.0,0,18400.0,2,11.01,0.1,683,0,0
29357,38.0,1,3,48932.0,0,18225.0,1,12.42,0.37,625,0,1
29358,42.0,1,0,55147.0,0,18200.0,5,10.83,0.33,719,0,1
29359,37.0,1,2,70670.0,0,18200.0,2,10.99,0.26,681,0,1
29360,41.0,0,1,29856.0,2,1500.0,2,11.01,0.05,611,1,0
29361,43.0,1,1,44969.0,0,18000.0,0,11.71,0.4,611,0,1
29362,37.0,0,1,52926.0,0,18000.0,3,8.88,0.34,722,0,1
29363,43.0,0,0,60933.0,0,18000.0,0,14.35,0.3,705,0,1
29364,45.0,0,3,29767.0,2,4000.0,3,13.49,0.13,619,1,0
29365,45.0,1,1,59340.0,0,18000.0,2,13.85,0.3,568,0,1
29366,40.0,1,0,67232.0,0,18000.0,4,7.88,0.27,724,0,1
29367,39.0,1,1,84942.0,0,18000.0,0,11.14,0.21,540,1,0
29368,39.0,0,3,89423.0,0,18000.0,1,11.01,0.2,578,1,0
29369,44.0,0,2,29677.0,2,7750.0,4,15.58,0.26,557,1,0
29370,36.0,0,3,29610.0,1,4000.0,3,14.72,0.14,700,0,0
29371,38.0,1,3,93632.0,0,18000.0,3,10.65,0.19,717,0,0
29372,43.0,1,1,76870.0,0,18000.0,2,17.27,0.23,684,0,1
29373,38.0,0,1,97920.0,0,18000.0,5,10.59,0.18,664,1,0
29374,36.0,1,1,99685.0,0,18000.0,4,13.22,0.18,533,1,0
29375,48.0,0,1,100112.0,0,18000.0,4,7.51,0.18,611,1,0
29376,47.0,1,1,29778.0,2,5100.0,4,11.01,0.17,710,0,0
29377,40.0,0,2,103074.0,0,18000.0,4,11.48,0.17,713,1,0
29378,43.0,0,1,108880.0,0,18000.0,2,13.11,0.17,657,0,0
29379,36.0,0,1,151123.0,0,18000.0,4,11.11,0.12,670,1,0
29380,36.0,0,2,156729.0,0,18000.0,2,11.71,0.11,670,1,0
29381,44.0,1,1,29953.0,1,5000.0,1,14.74,0.17,597,1,0
29382,39.0,0,1,202824.0,0,18000.0,4,17.93,0.09,689,0,1
29383,36.0,0,3,29529.0,2,1500.0,5,9.63,0.05,622,0,0
29384,50.0,1,2,102920.0,0,17500.0,4,13.49,0.17,653,0,0
29385,38.0,0,1,62338.0,0,17000.0,4,10.38,0.27,704,0,1
29386,49.0,1,2,85030.0,0,17000.0,1,11.71,0.2,693,1,0
29387,46.0,1,3,87268.0,0,17000.0,0,8.88,0.19,573,1,0
29388,42.0,0,3,90990.0,0,17000.0,2,7.9,0.19,558,0,0
29389,40.0,1,3,114761.0,0,17000.0,0,10.0,0.15,628,0,0
29390,49.0,1,1,104625.0,0,16875.0,0,7.51,0.16,657,1,0
29391,37.0,1,3,30783.0,1,10625.0,3,13.06,0.35,649,1,0
29392,36.0,0,3,30771.0,2,11500.0,2,7.29,0.37,691,0,0
29393,38.0,0,1,57477.0,0,16500.0,5,7.9,0.29,631,0,1
29394,43.0,1,1,30948.0,2,10000.0,1,9.62,0.32,678,1,0
29395,36.0,0,2,87216.0,0,16500.0,3,13.61,0.19,658,1,0
29396,48.0,0,0,111439.0,0,16500.0,5,12.69,0.15,630,1,0
29397,36.0,1,4,44266.0,0,16000.0,0,8.9,0.36,663,0,1
29398,44.0,0,1,44211.0,0,16000.0,0,11.49,0.36,610,0,1
29399,39.0,1,1,53445.0,0,16000.0,2,11.01,0.3,648,0,1
29400,41.0,1,1,55028.0,0,16000.0,2,12.99,0.29,634,0,1
29401,36.0,0,0,30809.0,2,3000.0,4,8.7,0.1,681,1,0
29402,36.0,0,2,53957.0,0,16000.0,5,14.65,0.3,651,0,1
29403,50.0,1,2,61500.0,0,16000.0,0,7.9,0.26,663,0,1
29404,36.0,1,3,31553.0,2,8700.0,1,12.23,0.28,661,0,1
29405,37.0,1,3,72791.0,0,16000.0,5,11.01,0.22,663,1,0
29406,42.0,0,3,66014.0,0,16000.0,5,12.87,0.24,711,0,1
29407,38.0,0,2,73041.0,0,16000.0,3,13.22,0.22,687,0,0
29408,37.0,0,1,31728.0,2,1600.0,1,11.01,0.05,616,0,0
29409,39.0,1,1,79003.0,0,16000.0,4,11.83,0.2,603,1,0
29410,39.0,0,3,81628.0,0,16000.0,3,10.99,0.2,574,1,0
29411,39.0,1,2,85314.0,0,16000.0,2,7.9,0.19,635,0,0
29412,40.0,1,3,84658.0,0,16000.0,5,11.99,0.19,645,1,0
29413,48.0,1,4,86302.0,0,16000.0,0,9.25,0.19,650,1,0
29414,49.0,0,1,83706.0,0,16000.0,4,14.96,0.19,692,0,1
29415,42.0,0,3,27464.0,0,1000.0,5,7.29,0.04,675,1,0
29416,38.0,0,1,30807.0,0,1000.0,1,8.0,0.03,656,0,0
29417,37.0,0,1,32239.0,1,6000.0,2,8.59,0.19,586,1,0
29418,36.0,0,3,33842.0,0,1000.0,1,11.49,0.03,695,1,0
29419,41.0,1,0,35417.0,0,1000.0,1,11.01,0.03,688,1,0
29420,46.0,0,0,42945.0,0,1000.0,3,7.9,0.02,633,1,0
29421,41.0,1,3,32925.0,2,10300.0,0,16.29,0.31,661,0,1
29422,45.0,0,2,47061.0,0,1000.0,5,14.72,0.02,706,0,0
29423,40.0,1,3,48924.0,0,1000.0,1,15.23,0.02,582,0,0
29424,37.0,0,4,53487.0,0,1000.0,1,5.42,0.02,682,0,0
29425,36.0,1,1,51125.0,0,1000.0,4,7.51,0.02,620,0,1
29426,38.0,0,3,73546.0,0,1000.0,0,9.45,0.01,653,0,0
